expiry,tte,strike,forward,discount,mid,option_type,iv
2026-09-11,0.049315068493150684,7835.0,7674.645440838248,0.9981892102393874,20.25,call,0.11428425458833281
2026-09-11,0.049315068493150684,7840.0,7674.645440838248,0.9981892102393874,19.15,call,0.11385365658584938
2026-09-11,0.049315068493150684,7845.0,7674.645440838248,0.9981892102393874,18.1,call,0.11344079517670456
2026-09-11,0.049315068493150684,7850.0,7674.645440838248,0.9981892102393874,17.05,call,0.11293192182911045
2026-09-11,0.049315068493150684,7855.0,7674.645440838248,0.9981892102393874,16.05,call,0.11244056921038924
2026-09-11,0.049315068493150684,7860.0,7674.645440838248,0.9981892102393874,15.25,call,0.11234135858668164
2026-09-11,0.049315068493150684,7870.0,7674.645440838248,0.9981892102393874,13.399999999999999,call,0.11123989324811775
2026-09-11,0.049315068493150684,7875.0,7674.645440838248,0.9981892102393874,12.7,call,0.11113404865574378
2026-09-11,0.049315068493150684,7880.0,7674.645440838248,0.9981892102393874,11.85,call,0.11052506062102703
2026-09-11,0.049315068493150684,7890.0,7674.645440838248,0.9981892102393874,10.399999999999999,call,0.10969839362264759
2026-09-11,0.049315068493150684,7920.0,7674.645440838248,0.9981892102393874,7.1,call,0.10823567881609418
2026-09-11,0.049315068493150684,7925.0,7674.645440838248,0.9981892102393874,6.550000000000001,call,0.1076306931340347
2026-09-11,0.049315068493150684,7930.0,7674.645440838248,0.9981892102393874,6.15,call,0.10751484116190899
2026-09-11,0.049315068493150684,7940.0,7674.645440838248,0.9981892102393874,5.3,call,0.10678651230208105
2026-09-11,0.049315068493150684,7950.0,7674.645440838248,0.9981892102393874,4.7,call,0.10682615147102877
2026-09-11,0.049315068493150684,7960.0,7674.645440838248,0.9981892102393874,4.05,call,0.106276095260053
2026-09-11,0.049315068493150684,7970.0,7674.645440838248,0.9981892102393874,3.55,call,0.10617403698754188
2026-09-11,0.049315068493150684,7975.0,7674.645440838248,0.9981892102393874,3.35,call,0.10630471764516725
2026-09-11,0.049315068493150684,7980.0,7674.645440838248,0.9981892102393874,3.075,call,0.10588331750168038
2026-09-11,0.049315068493150684,7990.0,7674.645440838248,0.9981892102393874,2.725,call,0.10609617114502357
2026-09-11,0.049315068493150684,8010.0,7674.645440838248,0.9981892102393874,2.1,call,0.10625163191489712
2026-09-11,0.049315068493150684,6300.0,7674.645440838248,0.9981892102393874,1.525,put,0.36652178849780687
2026-09-11,0.049315068493150684,6500.0,7674.645440838248,0.9981892102393874,2.1,put,0.327191015303504
2026-09-11,0.049315068493150684,6550.0,7674.645440838248,0.9981892102393874,2.3,put,0.3176279944548471
2026-09-11,0.049315068493150684,6600.0,7674.645440838248,0.9981892102393874,2.5,put,0.307635817185513
2026-09-11,0.049315068493150684,6650.0,7674.645440838248,0.9981892102393874,2.75,put,0.2980434497651566
2026-09-11,0.049315068493150684,6675.0,7674.645440838248,0.9981892102393874,2.875,put,0.29306436019812704
2026-09-11,0.049315068493150684,6700.0,7674.645440838248,0.9981892102393874,3.0250000000000004,put,0.28832580209858516
2026-09-11,0.049315068493150684,6750.0,7674.645440838248,0.9981892102393874,3.3,put,0.2781190346949335
2026-09-11,0.049315068493150684,6800.0,7674.645440838248,0.9981892102393874,3.65,put,0.2683461532281256
2026-09-11,0.049315068493150684,6850.0,7674.645440838248,0.9981892102393874,4.05,put,0.2585394707082112
2026-09-11,0.049315068493150684,6875.0,7674.645440838248,0.9981892102393874,4.25,put,0.2534080289627523
2026-09-11,0.049315068493150684,6900.0,7674.645440838248,0.9981892102393874,4.449999999999999,put,0.24813543018256476
2026-09-11,0.049315068493150684,6925.0,7674.645440838248,0.9981892102393874,4.699999999999999,put,0.2431749730947619
2026-09-11,0.049315068493150684,7000.0,7674.645440838248,0.9981892102393874,5.65,put,0.2287979398907213
2026-09-11,0.049315068493150684,7025.0,7674.645440838248,0.9981892102393874,6.0,put,0.22382890392887275
2026-09-11,0.049315068493150684,7050.0,7674.645440838248,0.9981892102393874,6.4,put,0.21897907755944024
2026-09-11,0.049315068493150684,7075.0,7674.645440838248,0.9981892102393874,6.85,put,0.21420251160512785
2026-09-11,0.049315068493150684,7090.0,7674.645440838248,0.9981892102393874,7.15,put,0.2113900640988656
2026-09-11,0.049315068493150684,7100.0,7674.645440838248,0.9981892102393874,7.35,put,0.20945757746306629
2026-09-11,0.049315068493150684,7125.0,7674.645440838248,0.9981892102393874,7.949999999999999,put,0.20497907150424535
2026-09-11,0.049315068493150684,7150.0,7674.645440838248,0.9981892102393874,8.55,put,0.20017224621500662
2026-09-11,0.049315068493150684,7160.0,7674.645440838248,0.9981892102393874,8.8,put,0.19821234483876907
2026-09-11,0.049315068493150684,7175.0,7674.645440838248,0.9981892102393874,9.3,put,0.19577312380369857
2026-09-11,0.049315068493150684,7190.0,7674.645440838248,0.9981892102393874,9.8,put,0.19317778801028912
2026-09-11,0.049315068493150684,7200.0,7674.645440838248,0.9981892102393874,10.100000000000001,put,0.1912177078853132
2026-09-11,0.049315068493150684,7220.0,7674.645440838248,0.9981892102393874,10.899999999999999,put,0.1879664173568885
2026-09-11,0.049315068493150684,7225.0,7674.645440838248,0.9981892102393874,11.100000000000001,put,0.18710566307691834
2026-09-11,0.049315068493150684,7250.0,7674.645440838248,0.9981892102393874,12.100000000000001,put,0.18253041595010075
2026-09-11,0.049315068493150684,7260.0,7674.645440838248,0.9981892102393874,12.65,put,0.18113430107681583
2026-09-11,0.049315068493150684,7270.0,7674.645440838248,0.9981892102393874,13.100000000000001,put,0.17928090902817792
2026-09-11,0.049315068493150684,7275.0,7674.645440838248,0.9981892102393874,13.3,put,0.17823771403442867
2026-09-11,0.049315068493150684,7280.0,7674.645440838248,0.9981892102393874,13.600000000000001,put,0.1775279679062285
2026-09-11,0.049315068493150684,7290.0,7674.645440838248,0.9981892102393874,14.25,put,0.17620062999473388
2026-09-11,0.049315068493150684,7300.0,7674.645440838248,0.9981892102393874,14.7,put,0.1741085055147794
2026-09-11,0.049315068493150684,7310.0,7674.645440838248,0.9981892102393874,15.399999999999999,put,0.17274652111524663
2026-09-11,0.049315068493150684,7320.0,7674.645440838248,0.9981892102393874,16.0,put,0.17096422362629532
2026-09-11,0.049315068493150684,7325.0,7674.645440838248,0.9981892102393874,16.35,put,0.1701917244785783
2026-09-11,0.049315068493150684,7330.0,7674.645440838248,0.9981892102393874,16.65,put,0.16924278805933574
2026-09-11,0.049315068493150684,7340.0,7674.645440838248,0.9981892102393874,17.5,put,0.1680082964904631
2026-09-11,0.049315068493150684,7350.0,7674.645440838248,0.9981892102393874,18.2,put,0.16622429872558275
2026-09-11,0.049315068493150684,7360.0,7674.645440838248,0.9981892102393874,19.05,put,0.16475427818367078
2026-09-11,0.049315068493150684,7370.0,7674.645440838248,0.9981892102393874,19.85,put,0.16303350205996353
2026-09-11,0.049315068493150684,7375.0,7674.645440838248,0.9981892102393874,20.3,put,0.16226405228495494
2026-09-11,0.049315068493150684,7380.0,7674.645440838248,0.9981892102393874,20.75,put,0.16146461388540131
2026-09-11,0.049315068493150684,7390.0,7674.645440838248,0.9981892102393874,21.5,put,0.15940082694204497
2026-09-11,0.049315068493150684,7400.0,7674.645440838248,0.9981892102393874,22.5,put,0.15785391070795216
2026-09-11,0.049315068493150684,7410.0,7674.645440838248,0.9981892102393874,23.7,put,0.15665536469451666
2026-09-11,0.049315068493150684,7420.0,7674.645440838248,0.9981892102393874,24.7,put,0.15484748954584096
2026-09-11,0.049315068493150684,7425.0,7674.645440838248,0.9981892102393874,25.3,put,0.1541261059526919
2026-09-11,0.049315068493150684,7430.0,7674.645440838248,0.9981892102393874,25.95,put,0.15348110034774765
2026-09-11,0.049315068493150684,7440.0,7674.645440838248,0.9981892102393874,27.15,put,0.1518595847294565
2026-09-11,0.049315068493150684,7460.0,7674.645440838248,0.9981892102393874,29.65,put,0.14841700419575915
2026-09-11,0.049315068493150684,7470.0,7674.645440838248,0.9981892102393874,31.05,put,0.1467920199829
2026-09-11,0.049315068493150684,7480.0,7674.645440838248,0.9981892102393874,32.55,put,0.14521414100017394
2026-09-11,0.049315068493150684,7490.0,7674.645440838248,0.9981892102393874,34.25,put,0.14386270805631943
2026-09-11,0.049315068493150684,7495.0,7674.645440838248,0.9981892102393874,34.95,put,0.14283901169768762
2026-09-11,0.049315068493150684,7505.0,7674.645440838248,0.9981892102393874,36.65,put,0.14123795311777326
2026-09-11,0.049315068493150684,7510.0,7674.645440838248,0.9981892102393874,37.599999999999994,put,0.14055676486092075
2026-09-11,0.049315068493150684,7520.0,7674.645440838248,0.9981892102393874,39.5,put,0.13905744340722775
2026-09-11,0.049315068493150684,7525.0,7674.645440838248,0.9981892102393874,40.45,put,0.13824007316804823
2026-09-11,0.049315068493150684,7530.0,7674.645440838248,0.9981892102393874,41.45,put,0.13746506936512867
2026-09-11,0.049315068493150684,7540.0,7674.645440838248,0.9981892102393874,43.5,put,0.13586137227483042
2026-09-11,0.049315068493150684,7545.0,7674.645440838248,0.9981892102393874,44.55,put,0.13503131642178726
2026-09-11,0.049315068493150684,7550.0,7674.645440838248,0.9981892102393874,45.599999999999994,put,0.13415364121945683
2026-09-11,0.049315068493150684,7555.0,7674.645440838248,0.9981892102393874,46.7,put,0.1333112522615357
2026-09-11,0.049315068493150684,7560.0,7674.645440838248,0.9981892102393874,47.95,put,0.13266595344114268
2026-09-11,0.049315068493150684,7565.0,7674.645440838248,0.9981892102393874,49.0,put,0.13164184357333972
2026-09-11,0.049315068493150684,7570.0,7674.645440838248,0.9981892102393874,50.25,put,0.13089250980552353
2026-09-11,0.049315068493150684,7575.0,7674.645440838248,0.9981892102393874,51.5,put,0.13008978002584926
2026-09-11,0.049315068493150684,7580.0,7674.645440838248,0.9981892102393874,52.75,put,0.129233641644908
2026-09-11,0.049315068493150684,7590.0,7674.645440838248,0.9981892102393874,55.45,put,0.127672925576139
2026-09-11,0.049315068493150684,7595.0,7674.645440838248,0.9981892102393874,56.85,put,0.12688581388142522
2026-09-11,0.049315068493150684,7600.0,7674.645440838248,0.9981892102393874,58.3,put,0.12611816261782338
2026-09-11,0.049315068493150684,7605.0,7674.645440838248,0.9981892102393874,59.75,put,0.1252916705623194
2026-09-11,0.049315068493150684,7610.0,7674.645440838248,0.9981892102393874,61.2,put,0.12440598818972497
2026-09-11,0.049315068493150684,7615.0,7674.645440838248,0.9981892102393874,62.8,put,0.12368765949164717
2026-09-11,0.049315068493150684,7620.0,7674.645440838248,0.9981892102393874,64.3,put,0.12275612769236667
2026-09-11,0.049315068493150684,7625.0,7674.645440838248,0.9981892102393874,65.9,put,0.12191279080749817
2026-09-11,0.049315068493150684,7630.0,7674.645440838248,0.9981892102393874,67.55,put,0.12108028689354788
2026-09-11,0.049315068493150684,7635.0,7674.645440838248,0.9981892102393874,69.25,put,0.12025697598017428
2026-09-11,0.049315068493150684,7640.0,7674.645440838248,0.9981892102393874,71.0,put,0.11944125753751052
2026-09-11,0.049315068493150684,7645.0,7674.645440838248,0.9981892102393874,72.75,put,0.11855758707371719
2026-09-11,0.049315068493150684,7655.0,7674.645440838248,0.9981892102393874,76.6,put,0.11709788745832021
2026-09-11,0.049315068493150684,7660.0,7674.645440838248,0.9981892102393874,78.5,put,0.11622343047515833
2026-09-11,0.049315068493150684,7665.0,7674.645440838248,0.9981892102393874,80.5,put,0.11542273080148227
2026-09-11,0.049315068493150684,7670.0,7674.645440838248,0.9981892102393874,82.5,put,0.11454687227716555
2026-09-14,0.057534246575342465,7680.0,7675.272655936809,0.99788315061022,85.8,call,0.13070676740564666
2026-09-14,0.057534246575342465,7690.0,7675.272655936809,0.99788315061022,80.1,call,0.12906968754439926
2026-09-14,0.057534246575342465,7700.0,7675.272655936809,0.99788315061022,74.8,call,0.1277399956775127
2026-09-14,0.057534246575342465,7710.0,7675.272655936809,0.99788315061022,69.6,call,0.1262998005918843
2026-09-14,0.057534246575342465,7720.0,7675.272655936809,0.99788315061022,64.7,call,0.12502180721299008
2026-09-14,0.057534246575342465,7725.0,7675.272655936809,0.99788315061022,62.25,call,0.12428435823042082
2026-09-14,0.057534246575342465,7740.0,7675.272655936809,0.99788315061022,55.400000000000006,call,0.12237795093690927
2026-09-14,0.057534246575342465,7750.0,7675.272655936809,0.99788315061022,51.099999999999994,call,0.12114802352450518
2026-09-14,0.057534246575342465,7770.0,7675.272655936809,0.99788315061022,43.099999999999994,call,0.11872025560332496
2026-09-14,0.057534246575342465,7775.0,7675.272655936809,0.99788315061022,41.3,call,0.11823596382977526
2026-09-14,0.057534246575342465,7800.0,7675.272655936809,0.99788315061022,32.85,call,0.11556763042297555
2026-09-14,0.057534246575342465,7820.0,7675.272655936809,0.99788315061022,27.0,call,0.11355143347903313
2026-09-14,0.057534246575342465,7825.0,7675.272655936809,0.99788315061022,25.7,call,0.11313741638917953
2026-09-14,0.057534246575342465,7840.0,7675.272655936809,0.99788315061022,22.0,call,0.1117881187876564
2026-09-14,0.057534246575342465,7850.0,7675.272655936809,0.99788315061022,19.75,call,0.11089978803509058
2026-09-14,0.057534246575342465,7860.0,7675.272655936809,0.99788315061022,17.95,call,0.1106348504769854
2026-09-14,0.057534246575342465,7870.0,7675.272655936809,0.99788315061022,15.95,call,0.10961766975196567
2026-09-14,0.057534246575342465,7900.0,7675.272655936809,0.99788315061022,11.15,call,0.10730601494662804
2026-09-14,0.057534246575342465,7925.0,7675.272655936809,0.99788315061022,8.2,call,0.10589926383575554
2026-09-14,0.057534246575342465,7950.0,7675.272655936809,0.99788315061022,5.9,call,0.10451586468952788
2026-09-14,0.057534246575342465,7975.0,7675.272655936809,0.99788315061022,4.25,call,0.1036727198106795
